finger,marker_id,u_px,v_px,u_undistorted_px,v_undistorted_px,x_camera_m,y_camera_m,z_camera_m,x_link_m,y_link_m,z_link_m,nx_link,ny_link,nz_link,distance_m,distortion_inverse,brown_reprojection_error_px,selected_model_reprojection_error_px,method,surface_error_m,mesh_reprojection_error_px,surface_link,triangle_id
ring,M058,138.806,172.666,137.1216535957498,176.47316631541105,-0.0025613576,0.005902218,0.012159552,0.0041425256,-0.0029018656,0.02701328,0.67349553,-0.15724967,0.7222716,0.013756869,brown_exact,1.621132128783716e-14,1.621132128783716e-14,ray_hit,0.0,0.0,right_ringdip_roll_rubber_link,837
ring,M059,40.579,172.868,-15.83007919577173,199.299945491141,-0.009353504,0.0044767535,0.006780271,0.0015780013,-0.009684979,0.022062073,0.16650048,-0.95933837,0.22792,0.01238957,brown_exact,0.0,0.0,ray_hit,0.0,2.9296427e-14,right_ringdip_roll_rubber_link,1304
ring,M060,203.158,173.287,206.265489578349,178.07402711005196,0.0037738963,0.005910536,0.01187663,0.0039694356,0.0034340404,0.026808608,0.66012156,0.23123667,0.71468115,0.013792427,brown_exact,7.246433953445041e-15,7.246433953445041e-15,ray_hit,0.0,2.842171e-14,right_ringdip_roll_rubber_link,1494
ring,M061,117.68,174.056,113.132768231346,179.85039474809355,-0.004610075,0.0059826416,0.011701557,0.0037690308,-0.0049492745,0.026726764,0.57229084,-0.36720994,0.7332395,0.013927355,brown_exact,4.170151253181427e-12,4.170151253181427e-12,ray_hit,0.0,4.1864897e-12,right_ringdip_roll_rubber_link,880
ring,M062,224.528,176.259,232.30312284171495,184.33608876788247,0.0057439227,0.006065068,0.011115686,0.003352364,0.005406263,0.026346568,0.5256318,0.50267446,0.68631595,0.013904538,brown_exact,1.861585299626269e-12,1.861585299626269e-12,ray_hit,0.0,1.855918e-12,right_ringdip_roll_rubber_link,1535
ring,M063,95.881,177.807,84.83266274155187,188.01772110681563,-0.0065580094,0.006166741,0.01074655,0.0029862595,-0.0068944506,0.026140304,0.44154167,-0.60766286,0.6601415,0.01401872,brown_exact,7.246433953445041e-15,7.246433953445041e-15,ray_hit,0.0,3.1776438e-14,right_ringdip_roll_rubber_link,894
ring,M064,297.817,178.29,384.83380554148084,219.7122542774851,0.009489619,0.0046062353,0.005640543,0.00078577455,0.009161064,0.021301797,0.082195684,0.9802759,0.17973033,0.011961856,brown_exact,0.46665897882637436,0.46665897882637436,ray_hit,0.0,0.46665898,right_ringdip_roll_rubber_link,1596
ring,M065,22.359,183.514,-81.53877990551544,233.2802321090667,-0.009712579,0.0047516725,0.0051616803,0.0002893051,-0.010039496,0.021043284,0.07102759,-0.9869914,0.14423254,0.011981465,monotonic_extrapolation,11.19213689601996,1.336327815963823e-13,ray_hit,0.0,1.4648214e-13,right_ringdip_roll_rubber_link,1154
ring,M066,248.248,183.848,268.03842538244595,200.33374820693388,0.0075665917,0.006401169,0.00957999,0.0020813965,0.007233441,0.02543032,0.34276617,0.7702242,0.5378345,0.013784212,brown_exact,3.859051634285112e-13,3.859051634285112e-13,ray_hit,0.0,3.5950935e-13,right_ringdip_roll_rubber_link,1559
ring,M067,69.887,187.66,40.45407070879176,210.3915373894219,-0.008336046,0.006543431,0.008780435,0.0013843591,-0.008666829,0.024931377,0.26493064,-0.85190356,0.4517434,0.0137623465,brown_exact,1.2867571943647515e-11,1.2867571943647515e-11,ray_hit,0.0,1.2871521e-11,right_ringdip_roll_rubber_link,1017
ring,M068,160.549,189.464,160.1534222082564,196.5941128000058,-0.00042212044,0.0077945,0.012187785,0.002762858,-0.00075773284,0.028300552,0.5886205,-0.037633847,0.807533,0.014473234,brown_exact,1.7974468099675162e-12,1.7974468099675162e-12,ray_hit,0.0,1.8192114e-12,right_ringdip_roll_rubber_link,1521
ring,M069,180.32,189.677,181.87338277433759,197.20639771101872,0.001589551,0.007796093,0.012101522,0.0027110672,0.0012541345,0.028237518,0.58462024,0.09456178,0.80577743,0.014482837,brown_exact,2.411993575746513e-12,2.411993575746513e-12,ray_hit,0.0,2.4218566e-12,right_ringdip_roll_rubber_link,1525
ring,M070,140.505,190.197,137.88714847566868,198.4181126683817,-0.0024605652,0.007851703,0.012014728,0.0025973313,-0.0027956045,0.028210236,0.499409,-0.11819244,0.8582664,0.014562188,brown_exact,6.297648730415031e-12,6.297648730415031e-12,ray_hit,0.0,6.2898727e-12,right_ringdip_roll_rubber_link,1646
ring,M071,200.465,191.276,204.9577926595955,200.97439793646896,0.0036025948,0.007878964,0.011705683,0.00239172,0.003268321,0.02799883,0.48324272,0.281146,0.82911605,0.014562959,brown_exact,1.621132128783716e-14,1.621132128783716e-14,ray_hit,0.0,0.0,right_ringdip_roll_rubber_link,1479
ring,M072,120.795,192.27,114.49931507822521,203.4624564292011,-0.004413812,0.007965559,0.011508453,0.0021670223,-0.004747341,0.027910218,0.49438596,-0.29449576,0.8178354,0.014675707,brown_exact,0.0,0.0,ray_hit,0.0,1.4210855e-14,right_ringdip_roll_rubber_link,938
ring,M073,316.061,192.761,461.51824897657355,266.6715181852877,0.009660777,0.005009888,0.0042588045,-0.00043820785,0.009336554,0.020545159,0.030169602,0.9846856,0.17170924,0.011686188,monotonic_extrapolation,23.238742183478564,1.4492867906890083e-14,ray_hit,0.0,6.3552875e-14,right_ringdip_roll_rubber_link,1387
ring,M074,266.356,194.828,305.3702451246321,225.65384016186763,0.0085192565,0.0068316027,0.007923959,0.00065672613,0.0081911525,0.024487777,0.13969637,0.88962203,0.43480748,0.013492133,brown_exact,1.2539883659639926e-11,1.2539883659639926e-11,ray_hit,0.0,1.2574768e-11,right_ringdip_roll_rubber_link,1380
ring,M075,220.852,195.382,231.13521256917997,210.2562986126688,0.005532159,0.008107267,0.010894044,0.0016857624,0.0052003954,0.027548485,0.3640116,0.5039308,0.7832939,0.0146633135,brown_exact,7.263863829320982e-15,7.263863829320982e-15,ray_hit,0.0,0.0,right_ringdip_roll_rubber_link,1575
ring,M076,100.159,197.442,86.09752487830187,215.5553221452555,-0.0063124527,0.008248605,0.010510646,0.0012822587,-0.0066428627,0.027358167,0.37255967,-0.5818732,0.7229266,0.014777017,brown_exact,2.5965968727351454e-12,2.5965968727351454e-12,ray_hit,0.0,2.6030313e-12,right_ringdip_roll_rubber_link,872
ring,M077,3.839,198.901,-202.80411582595391,304.19566501526026,-0.009870815,0.0051449486,0.0035147576,-0.0011055892,-0.0101927975,0.020082645,-0.007184817,-0.9922706,0.123885,0.011672918,monotonic_extrapolation,34.646012629088276,2.905545531728393e-14,ray_hit,0.0,2.7089442e-14,right_ringdip_roll_rubber_link,1107
ring,M078,54.586,198.983,2.859219312111975,238.54483092216577,-0.008996548,0.0069902195,0.0072746864,4.2394993e-05,-0.009322587,0.024111453,0.1471481,-0.93268013,0.32932535,0.013517475,brown_exact,3.3444442666762494e-12,3.3444442666762494e-12,ray_hit,0.0,3.3558085e-12,right_ringdip_roll_rubber_link,1301
ring,M079,244.579,204.647,269.67979782848295,233.01646892597276,0.007372979,0.008440456,0.009188928,0.00030364914,0.0070461174,0.026504394,0.21139212,0.76424825,0.60929304,0.014492705,brown_exact,2.0010522119308872e-11,2.0010522119308872e-11,ray_hit,0.0,1.9992485e-11,right_ringdip_roll_rubber_link,1374
ring,M080,160.41,205.776,159.75314413188187,219.69508974537501,-0.00044370373,0.009611249,0.011771304,0.0011340751,-0.0007735526,0.029206818,0.40783,-0.050221134,0.9116757,0.015203176,brown_exact,1.4492867906890083e-14,1.4492867906890083e-14,ray_hit,0.0,0.0,right_ringdip_roll_rubber_link,1561
ring,M081,179.625,206.032,181.97274154113933,220.51270962593026,0.0015425666,0.009606832,0.011676324,0.0010808276,0.0012129185,0.029133283,0.40522173,0.10988917,0.90759003,0.015198924,brown_exact,1.4492867906890083e-14,1.4492867906890083e-14,ray_hit,0.0,2.842171e-14,right_ringdip_roll_rubber_link,1565
ring,M082,281.838,206.528,350.3344936807197,260.0945150484869,0.009004176,0.0071460893,0.0063465666,-0.00063081627,0.0086806305,0.023526082,0.028368976,0.9477237,0.31782854,0.013130905,monotonic_extrapolation,1.7474514190463935,1.36962010219181e-13,ray_hit,0.0,1.4210855e-13,right_ringdip_roll_rubber_link,1339
ring,M083,141.537,206.763,137.63580660418026,222.33132452874568,-0.0023914292,0.009679402,0.01156864,0.0009409205,-0.0027206067,0.029101828,0.40983945,-0.1295916,0.9029051,0.015272302,brown_exact,3.631931914660491e-15,3.631931914660491e-15,ray_hit,0.0,0.0,right_ringdip_roll_rubber_link,1648
ring,M084,78.767,207.44,47.74089127488017,240.9768196528875,-0.007882465,0.008639437,0.008820013,-0.00014506573,-0.008207834,0.026363412,0.17222111,-0.7996419,0.5752501,0.014648063,brown_exact,3.488491542823012e-12,3.488491542823012e-12,ray_hit,0.0,3.5088152e-12,right_ringdip_roll_rubber_link,1255
ring,M085,198.823,207.745,205.21778735448504,225.29013711273018,0.0034898992,0.009682201,0.01126677,0.0007576453,0.003161407,0.028879384,0.39288995,0.2982493,0.8698763,0.015259898,brown_exact,2.052067472307466e-14,2.052067472307466e-14,ray_hit,0.0,2.842171e-14,right_ringdip_roll_rubber_link,1568
ring,M086,122.55,209.139,113.69849312523748,229.0489580604895,-0.004301598,0.009804955,0.011039708,0.000486911,-0.0046291808,0.0287928,0.31938154,-0.3397418,0.8846304,0.015379078,brown_exact,2.7491481169325337e-12,2.7491481169325337e-12,ray_hit,0.0,2.7538642e-12,right_ringdip_roll_rubber_link,1231
ring,M087,38.137,211.701,-56.36586021590551,283.596523352048,-0.00809377,0.006257385,0.0047912085,-0.0010717565,-0.008415861,0.021775596,-0.9972298,-0.020207861,0.07158452,0.011296887,monotonic_extrapolation,12.499222757533614,2.419514028302108e-12,ray_hit,0.0,2.4571222e-12,right_ringdip_roll_rubber_link,3077
ring,M088,218.068,211.702,231.46831332610452,236.17400816889278,0.0053235176,0.009833566,0.010430895,9.230055e-05,0.0049973913,0.028359544,0.2913742,0.46342158,0.8368641,0.015291907,brown_exact,1.2228851713074994e-11,1.2228851713074994e-11,ray_hit,0.0,1.2221797e-11,right_ringdip_roll_rubber_link,1364
ring,M089,103.748,214.202,86.0557031882512,243.15896529565106,-0.0060520503,0.010033857,0.010071699,-0.0003371556,-0.006376728,0.02822666,0.3010141,-0.54867494,0.7799656,0.015451366,brown_exact,9.897392693360861e-13,9.897392693360861e-13,ray_hit,0.0,9.341408e-13,right_ringdip_roll_rubber_link,862
ring,M090,258.688,214.786,301.2687350157717,260.15778381969744,0.008129671,0.008773636,0.0077886665,-0.0008782884,0.0078069973,0.02568683,0.09421999,0.8688992,0.485939,0.014273457,brown_exact,2.4786726479338893e-12,2.4786726479338893e-12,ray_hit,0.0,2.4914023e-12,right_ringdip_roll_rubber_link,1333
ring,M091,64.54,219.313,8.83505410491,277.36070294767796,-0.0064027226,0.0067640855,0.005375812,-0.0010510876,-0.0067248764,0.022549087,-0.9971723,-0.020396672,0.07232843,0.010753932,brown_exact,1.131086934051739e-11,1.131086934051739e-11,ray_hit,0.0,1.1329617e-11,right_ringdip_roll_rubber_link,3074
ring,M092,238.709,219.832,266.57899198360207,259.5088871664245,0.0069615203,0.010026307,0.008940158,-0.0010427051,0.006639421,0.027380768,0.15874766,0.73362505,0.66075224,0.015129971,brown_exact,2.8985735813780165e-14,2.8985735813780165e-14,ray_hit,0.0,2.842171e-14,right_ringdip_roll_rubber_link,1326
ring,M093,160.6,222.774,159.62131912378075,248.43090745290448,-0.00042827972,0.011471688,0.0110663455,-0.0007200863,-0.0007515673,0.029927954,0.32092103,-0.05498182,0.9455087,0.015945125,brown_exact,1.3046425077889206e-13,1.3046425077889206e-13,ray_hit,0.0,1.1368684e-13,right_ringdip_roll_rubber_link,1352
ring,M094,178.731,223.399,182.1592275486503,250.12809408734745,0.0014628863,0.011498707,0.010955014,-0.0008079735,0.0011399216,0.029863307,0.31695005,0.113252446,0.9416563,0.015949065,brown_exact,1.4492810777812391e-11,1.4492810777812391e-11,ray_hit,0.0,1.4466845e-11,right_ringdip_roll_rubber_link,1355
ring,M095,142.57,223.736,136.9129592812612,251.6562423923251,-0.0020351033,0.010176792,0.009588662,-0.00075239525,-0.0023582864,0.02796337,-0.9972152,-0.020311512,0.07175847,0.014129798,brown_exact,7.747823037159928e-12,7.747823037159928e-12,ray_hit,0.0,7.755794e-12,right_ringdip_roll_rubber_link,3118
ring,M096,84.812,223.801,50.0867085032603,271.2102110177859,-0.0074765044,0.010339422,0.008537013,-0.0015962463,-0.007796736,0.027290728,0.12983017,-0.76482,0.63102657,0.01535195,brown_exact,5.971917294348072e-13,5.971917294348072e-13,ray_hit,0.0,5.8523883e-13,right_ringdip_roll_rubber_link,303
ring,M097,296.325,224.149,423.6092523996424,328.8709841933345,0.00674104,0.0056308345,0.0034067675,-0.0014801273,0.0064204866,0.020327548,-0.99716485,-0.020984309,0.07226324,0.009420933,monotonic_extrapolation,24.08891261583757,1.4492867906890083e-14,ray_hit,0.0,5.684342e-14,right_ringdip_roll_rubber_link,3093
ring,M098,197.3,225.753,206.5346350192611,257.345647060198,0.0028018462,0.009680017,0.008760834,-0.0009201018,0.0024792866,0.027015781,-0.997232,-0.020327425,0.07152009,0.0133531,brown_exact,2.9705396879642052e-12,2.9705396879642052e-12,ray_hit,0.0,2.9543544e-12,right_ringdip_roll_rubber_link,3054
ring,M099,124.305,227.202,111.77741651121283,262.1437030647951,-0.004147864,0.011712032,0.010258639,-0.0014523498,-0.0044685835,0.02948859,0.24651285,-0.33232698,0.9103792,0.016112609,brown_exact,1.5192582107750824e-11,1.5192582107750824e-11,ray_hit,0.0,1.517161e-11,right_ringdip_roll_rubber_link,309
ring,M100,214.618,230.145,232.32790600760862,271.21283163276064,0.005007988,0.011733547,0.009687948,-0.0018178364,0.0046886187,0.029078912,0.077123515,0.44433543,0.8925346,0.016019126,brown_exact,6.8925007087739895e-12,6.8925007087739895e-12,ray_hit,0.0,6.89922e-12,right_ringdip_roll_rubber_link,1316
ring,M101,107.395,232.037,84.80978594079751,278.2898921377002,-0.0052498435,0.010686336,0.008740722,-0.0017098355,-0.005569659,0.027674254,-0.9972298,-0.020554716,0.0714855,0.014770201,brown_exact,1.621132128783716e-14,1.621132128783716e-14,nearest_surface,0.00023300863,2.488705,right_ringdip_roll_rubber_link,245
pinky,M002,158.617,25.089,157.74122583145038,12.33541323191271,-0.0003850735,-0.0056015337,0.0072560976,0.009377803,-0.0013745996,0.015679378,0.99352926,0.046843223,0.10346657,0.009174771,brown_exact,1.4521282768960536e-14,1.4521282768960536e-14,ray_hit,0.0,0.0,right_pinkydip_roll_rubber_link,735
pinky,M003,197.788,26.563,203.13241632408116,12.404457683835318,0.002095622,-0.0055023124,0.0071324557,0.00924944,0.0011077033,0.015653353,0.99282354,0.059402958,0.10379138,0.00924873,brown_exact,1.621132128783716e-14,1.621132128783716e-14,ray_hit,0.0,1.7763568e-14,right_pinkydip_roll_rubber_link,743
pinky,M004,120.017,27.718,112.02045904487514,12.25939792031788,-0.0029381253,-0.005639836,0.0073002074,0.009406927,-0.003928143,0.015686726,0.9927823,-0.040054224,0.113043964,0.009681599,brown_exact,7.263863829320982e-15,7.263863829320982e-15,ray_hit,0.0,4.2780338e-14,right_pinkydip_roll_rubber_link,790
pinky,M005,233.017,31.523,248.83726909741023,12.359017919918188,0.004451901,-0.005342837,0.0069226096,0.009017304,0.0034667542,0.015603233,0.983445,0.13995558,0.11510157,0.009812637,brown_exact,7.009541763466422e-12,7.009541763466422e-12,ray_hit,0.0,6.9734483e-12,right_pinkydip_roll_rubber_link,632
pinky,M006,85.175,33.106,63.52161724408646,11.009764398307581,-0.0054939105,-0.0055580577,0.007106299,0.009187865,-0.0064816177,0.015596695,0.97765356,-0.17859241,0.11089753,0.010562885,brown_exact,6.124266665000091e-12,6.124266665000091e-12,ray_hit,0.0,6.144453e-12,right_pinkydip_roll_rubber_link,1101
pinky,M007,264.338,37.563,300.319976674225,9.782481562766037,0.0066964705,-0.005113665,0.0064604594,0.008563781,0.0057165874,0.015411499,0.9416796,0.31651783,0.11426286,0.01061743,brown_exact,3.4552954252264433e-12,3.4552954252264433e-12,ray_hit,0.0,3.4688751e-12,right_pinkydip_roll_rubber_link,613
pinky,M008,53.956,39.67,6.271610611928253,7.425865739809865,-0.007625952,-0.0050997743,0.006299241,0.008284256,-0.0086035915,0.015300583,0.76660156,-0.62947696,0.12681013,0.011128489,brown_exact,7.0273815276087156e-12,7.0273815276087156e-12,ray_hit,0.0,7.0557575e-12,right_pinkydip_roll_rubber_link,1215
pinky,M009,294.568,45.281,370.5212492545446,4.53757904141581,0.008633508,-0.0045648506,0.005488504,0.0075287237,0.0076654362,0.015052816,0.7014325,0.69803715,0.14400189,0.011202634,monotonic_extrapolation,0.7591844285019974,1.4527727658641964e-14,ray_hit,0.0,3.5527137e-14,right_pinkydip_roll_rubber_link,460
pinky,M010,24.519,47.86,-75.68365652125692,-0.24120429297575186,-0.008907789,-0.004210735,0.0048492956,0.0066406555,-0.009866953,0.014812385,0.41978812,-0.90648735,0.04537193,0.010981561,monotonic_extrapolation,8.912501118599508,4.4768104349687795e-13,ray_hit,0.0,4.0848482e-13,right_pinkydip_roll_rubber_link,1183
pinky,M011,159.08,64.465,158.86724047538155,62.59839159634845,-0.00039735963,-0.0034579418,0.008936691,0.008900079,-0.0013814924,0.018361032,0.9714782,0.026781583,0.2356116,0.009590605,brown_exact,1.3051479479633857e-13,1.3051479479633857e-13,ray_hit,0.0,1.4210855e-13,right_pinkydip_roll_rubber_link,966
pinky,M012,193.744,65.408,195.1817203698814,63.000197262803965,0.0020546417,-0.0033841543,0.008816127,0.008792402,0.0010718812,0.018320346,0.97137123,0.06730598,0.22783302,0.009664271,brown_exact,7.845693371714471e-13,7.845693371714471e-13,ray_hit,0.0,7.944109e-13,right_pinkydip_roll_rubber_link,974
pinky,M013,124.554,66.114,122.07660631820181,63.15953979333001,-0.0029402382,-0.0034550845,0.009029621,0.00893118,-0.0039248844,0.01843221,0.9745178,-0.0071221096,0.22419702,0.010105279,brown_exact,4.3770567477160327e-13,4.3770567477160327e-13,ray_hit,0.0,4.3220627e-13,right_pinkydip_roll_rubber_link,762
pinky,M014,226.019,68.296,232.0121851958881,63.82012823357675,0.004434505,-0.0032542637,0.008618774,0.00859091,0.0034541711,0.018259818,0.96910733,0.11654279,0.21736786,0.010224398,brown_exact,5.234182571308814e-14,5.234182571308814e-14,ray_hit,0.0,6.3552875e-14,right_pinkydip_roll_rubber_link,281
pinky,M015,93.259,69.693,84.47140157555215,64.23310687656416,-0.0054250592,-0.0033135554,0.008849957,0.008677877,-0.0064070034,0.018392624,0.94921476,-0.19829504,0.24427538,0.010896451,brown_exact,3.2165178607611845e-12,3.2165178607611845e-12,ray_hit,0.0,3.232743e-12,right_pinkydip_roll_rubber_link,1271
pinky,M016,255.285,72.8,272.34910252941575,65.00100831146722,0.0066778194,-0.0029910863,0.008116211,0.00808509,0.0057033403,0.018060626,0.90764064,0.33922583,0.2472131,0.010927614,brown_exact,7.246433953445041e-15,7.246433953445041e-15,ray_hit,0.0,3.1776438e-14,right_pinkydip_roll_rubber_link,522
pinky,M017,63.793,73.911,39.671506796676724,64.27025375132686,-0.007571845,-0.0029651958,0.007925569,0.00777783,-0.008543763,0.017935777,0.74489605,-0.6384067,0.19382131,0.011355169,brown_exact,1.161225189146201e-11,1.161225189146201e-11,ray_hit,0.0,1.1610679e-11,right_pinkydip_roll_rubber_link,1065
pinky,M018,284.847,77.724,327.71366153222084,64.61260120718703,0.00855911,-0.0025522392,0.0068699485,0.0069485307,0.0075975843,0.017424166,0.6074818,0.76122063,0.226956,0.011268029,brown_exact,0.0,0.0,ray_hit,0.0,1.4210855e-14,right_pinkydip_roll_rubber_link,583
pinky,M019,32.809,78.823,-27.385313256169212,62.47645833566268,-0.008986293,-0.002374623,0.0061221872,0.006119619,-0.009939577,0.016985165,0.3705818,-0.9248749,0.08529698,0.011129846,brown_exact,3.199272725464767e-12,3.199272725464767e-12,ray_hit,0.0,3.2413523e-12,right_pinkydip_roll_rubber_link,1131
pinky,M020,314.42,82.268,414.0913180674457,60.39808117427691,0.009615455,-0.0020370868,0.005044879,0.005359978,0.008671934,0.016407112,0.30288532,0.94271386,0.1398251,0.011047963,monotonic_extrapolation,6.467283092980084,3.623216976722521e-15,ray_hit,0.0,5.8592854e-14,right_pinkydip_roll_rubber_link,1611
pinky,M021,1.338,86.467,-148.498992669785,59.67231123500691,-0.009698733,-0.0016588224,0.0040523056,0.004198358,-0.010630369,0.01591937,0.22356997,-0.9744377,0.022080878,0.010641349,monotonic_extrapolation,19.190753374715527,2.1302254979899589e-13,ray_hit,0.0,1.8969835e-13,right_pinkydip_roll_rubber_link,1176
pinky,M022,159.385,98.764,159.36530867761368,98.70814454952729,-0.00042232662,-0.0011459346,0.010387408,0.008143454,-0.0013979175,0.020983594,0.9489042,0.030862471,0.31405145,0.010458956,brown_exact,0.0,0.0,ray_hit,0.0,2.842171e-14,right_pinkydip_roll_rubber_link,854
pinky,M023,190.355,99.304,190.67723115409072,99.1196095191041,0.002039686,-0.0011004728,0.010268711,0.008058249,0.0010652143,0.020925418,0.9403116,0.06901573,0.333243,0.010527002,brown_exact,1.4527727658641964e-14,1.4527727658641964e-14,ray_hit,0.0,2.842171e-14,right_pinkydip_roll_rubber_link,509
pinky,M024,128.993,99.93,128.22126169498836,99.62640151128981,-0.0029114415,-0.0010791125,0.01044788,0.008105851,-0.0038867665,0.021073213,0.9298171,-0.045205828,0.36523503,0.010899504,brown_exact,1.0919865976511855e-13,1.0919865976511855e-13,ray_hit,0.0,1.1368684e-13,right_pinkydip_roll_rubber_link,956
pinky,M025,218.732,101.118,221.283610556109,100.50825310185215,0.004340156,-0.0009686187,0.010034391,0.0078297565,0.0033684107,0.020838642,0.91384125,0.19214326,0.35773617,0.010975617,brown_exact,2.1791591487962947e-14,2.1791591487962947e-14,ray_hit,0.0,4.0194366e-14,right_pinkydip_roll_rubber_link,570
pinky,M026,100.677,101.911,96.35967386627098,101.09315689757636,-0.0053174845,-0.00093740865,0.010183772,0.007797021,-0.0062894756,0.020970799,0.87543494,-0.28331116,0.39159727,0.011526647,brown_exact,2.209074830870764e-14,2.209074830870764e-14,ray_hit,0.0,4.0194366e-14,right_pinkydip_roll_rubber_link,776
pinky,M027,245.641,103.28,254.84773345963492,102.04881645785896,0.006483101,-0.00079721404,0.009409048,0.0073093697,0.005517368,0.020486753,0.8467593,0.38498145,0.36713484,0.011454097,brown_exact,3.3539260516488443e-13,3.3539260516488443e-13,ray_hit,0.0,3.129616e-13,right_pinkydip_roll_rubber_link,540
pinky,M028,73.47,104.357,59.578009364508844,102.86709673992318,-0.007401616,-0.0007229841,0.009214681,0.0069677155,-0.008364376,0.020391349,0.69736,-0.6259992,0.3490187,0.011841324,brown_exact,1.464024577111919e-14,1.464024577111919e-14,ray_hit,0.0,3.1776438e-14,right_pinkydip_roll_rubber_link,1035
pinky,M029,273.662,108.135,299.8281016359259,106.66161936873736,0.008319966,-0.00039790085,0.00805595,0.0061305654,0.0073676603,0.019744301,0.49390948,0.8183677,0.2938158,0.011587859,brown_exact,2.6172490804394793e-13,2.6172490804394793e-13,ray_hit,0.0,2.8457214e-13,right_pinkydip_roll_rubber_link,1617
pinky,M030,43.175,109.412,3.598290720564421,107.78599842375708,-0.008980675,-0.00029748888,0.0072951685,0.005353285,-0.009925306,0.01924413,0.40454006,-0.88954103,0.21228306,0.0115741305,brown_exact,5.815501649112981e-14,5.815501649112981e-14,ray_hit,0.0,5.684342e-14,right_pinkydip_roll_rubber_link,1057
pinky,M031,302.383,113.968,365.97145733942284,113.63821414275544,0.00940337,2.4769339e-05,0.0061130445,0.0045327093,0.0084691765,0.018577762,0.2993245,0.9178824,0.26057005,0.011215761,brown_exact,3.399636098455872e-12,3.399636098455872e-12,ray_hit,0.0,3.4108716e-12,right_pinkydip_roll_rubber_link,1446
pinky,M032,14.841,118.514,-77.20101012604428,120.67267270809344,-0.0097299805,0.0003049722,0.005263659,0.0035416654,-0.010654204,0.01813139,0.22980227,-0.970703,0.07018994,0.011066691,monotonic_extrapolation,3.187592945097954,0.0,ray_hit,0.0,6.57252e-14,right_pinkydip_roll_rubber_link,1308
pinky,M033,186.886,127.893,187.10316160041992,128.0288839861961,0.0019456161,0.0012979795,0.011356765,0.0069946786,0.0009831475,0.023335267,0.8808687,0.093360804,0.46406266,0.011595097,brown_exact,3.631931914660491e-15,3.631931914660491e-15,ray_hit,0.0,1.4210855e-14,right_pinkydip_roll_rubber_link,601
pinky,M034,159.826,128.0,159.8107076014275,128.0433942254088,-0.00042846485,0.0013157708,0.011501247,0.007050916,-0.0013917197,0.023454826,0.8866408,0.009687903,0.4623573,0.0115841925,brown_exact,2.026415160979645e-15,2.026415160979645e-15,ray_hit,0.0,1.4210855e-14,right_pinkydip_roll_rubber_link,848
pinky,M035,132.692,128.52,132.11596595040098,128.78078992489455,-0.0028540886,0.0013766065,0.011466823,0.0069552385,-0.0038164177,0.023469718,0.8637202,-0.06847161,0.4992986,0.011896592,brown_exact,9.428049086571002e-13,9.428049086571002e-13,ray_hit,0.0,9.396374e-13,right_pinkydip_roll_rubber_link,689
pinky,M036,212.563,128.651,214.36553254626543,129.20190513128563,0.004184389,0.0013586907,0.011021427,0.0067511844,0.0032248127,0.023125766,0.8405815,0.20964396,0.49947187,0.011867055,brown_exact,1.106074950286144e-12,1.106074950286144e-12,ray_hit,0.0,1.0970927e-12,right_pinkydip_roll_rubber_link,492
pinky,M037,107.485,129.564,104.3624320460226,130.41065214418342,-0.0051182695,0.0014715109,0.01110266,0.006616202,-0.0060769147,0.023261525,0.8091473,-0.29716468,0.5069258,0.012313858,brown_exact,2.1791591487962947e-14,2.1791591487962947e-14,ray_hit,0.0,2.842171e-14,right_pinkydip_roll_rubber_link,914
pinky,M038,237.167,130.788,243.75847722404487,132.30804443977559,0.0062330686,0.0015170173,0.010314813,0.0061853104,0.0052800123,0.022704579,0.73809326,0.42366168,0.52509916,0.012146927,brown_exact,5.000940574640342e-12,5.000940574640342e-12,ray_hit,0.0,5.0061756e-12,right_pinkydip_roll_rubber_link,1624
pinky,M039,82.513,132.032,72.44956658873717,134.2248631392158,-0.0071750293,0.0016465308,0.010179136,0.00584695,-0.00812512,0.022689775,0.6803479,-0.57624763,0.4528414,0.012562122,brown_exact,8.746705756051124e-14,8.746705756051124e-14,ray_hit,0.0,9.947598e-14,right_pinkydip_roll_rubber_link,1282
pinky,M040,264.476,135.653,284.42453469739223,139.94014297557638,0.008075082,0.0018137994,0.008824675,0.0049916445,0.0071356213,0.021791628,0.45949665,0.8035813,0.37831196,0.012098418,brown_exact,1.2494127403151949e-11,1.2494127403151949e-11,ray_hit,0.0,1.2505811e-11,right_pinkydip_roll_rubber_link,1549
pinky,M041,52.877,137.663,22.386202210036913,144.024655479637,-0.008912519,0.0019409553,0.008195682,0.0042858077,-0.009845092,0.021407522,0.39586422,-0.86931586,0.29594168,0.012262524,brown_exact,9.674381628084695e-12,9.674381628084695e-12,ray_hit,0.0,9.6707165e-12,right_pinkydip_roll_rubber_link,1082
pinky,M042,291.589,144.15,341.29426095400527,155.75042584286578,0.009174713,0.0022205086,0.0067977896,0.0033498914,0.00825386,0.020551847,0.14451015,0.9574091,0.24996926,0.011632538,brown_exact,1.0671604988457353e-11,1.0671604988457353e-11,ray_hit,0.0,1.0641719e-11,right_pinkydip_roll_rubber_link,1421
